hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
246103,3.7372471297,55,2,4,1,1,5,10,1,1,1,1
114122,3.7077604707,43,2,1,1,1,4,210,2,1,1,1
156336,2.4346045998,38,2,2,1,1,4,220,3,0,0,2
241963,0.468307808,65,2,2,4,1,6,210,2,1,1,2
327166,1.1395510889,19,1,1,1,1,3,220,4,2,2,4
147326,1.5313348791,40,2,2,1,1,4,220,4,1,1,2
115332,2.8298897727,57,2,4,2,2,5,10,1,0,0,1
353722,0.6365781802,53,2,2,1,1,5,220,4,2,2,2
410004,0.3727476092,66,2,2,4,1,6,210,2,1,1,2
443868,0.7150716877,72,2,2,1,1,6,210,2,1,1,2
261786,0.6393299674,60,1,2,1,1,5,210,2,1,1,1
453427,0.5402136747,59,2,2,1,1,5,210,2,2,2,2
410383,1.3703879607,81,1,4,4,2,6,210,2,0,0,1
319157,0.6227964171,52,2,2,1,1,5,220,3,2,2,2
315377,0.5816016464,46,1,2,1,1,5,220,4,2,2,1
423199,1.6132113068,39,1,2,1,1,4,220,3,2,2,1
281168,3.2786273605,29,1,1,1,1,4,220,3,1,1,3
326278,0.7347407801,69,1,1,4,1,6,210,2,2,2,2
286973,2.5931867312,87,2,2,4,1,6,210,2,1,1,1
278917,0.7603723705,54,1,4,1,1,5,10,1,0,0,1
149534,0.7418096601,78,2,3,4,1,6,10,1,1,1,1
279646,0.5012774005,40,2,2,2,1,4,220,4,1,1,2
260714,3.2778984967,26,2,1,1,1,4,220,3,2,2,2
139415,1.6983157788,26,2,1,1,1,4,30,2,0,0,1
342604,5.3020713086,33,2,2,1,1,4,220,4,1,1,2
275129,2.091418127,44,1,2,1,1,5,10,1,1,1,1
343931,0.4599289565,71,2,4,4,1,6,10,1,1,1,1
134782,0.8592179397,80,2,2,4,1,6,210,2,1,1,2
414522,0.8116127658,57,2,2,1,1,5,210,2,1,1,2
287787,0.8340775746,71,1,2,4,1,6,210,2,1,1,1
333569,2.6621407317,50,1,2,2,1,5,30,2,1,1,2
138453,1.0635476001,75,1,3,4,2,6,10,1,0,0,1
456511,0.884158485,84,2,2,4,2,6,210,2,1,1,1
444839,0.4520292239,49,2,2,3,1,5,220,4,1,1,1
353532,0.71071589,57,2,1,2,1,5,10,1,0,0,1
279933,2.02650361,15,1,1,3,2,2,220,4,2,2,3
140789,1.3296607007,44,2,2,1,1,5,220,6,1,1,2
448899,1.4344424713,69,1,4,4,2,6,10,1,0,0,1
315167,0.8024546401,64,1,1,4,1,5,210,2,2,2,1
452355,2.8545953773,67,2,1,1,1,6,210,2,1,1,2
459861,1.7258481705,66,1,2,4,1,6,10,1,1,1,1
242894,1.5797596377,55,2,2,1,1,5,220,3,2,2,2
326957,1.2098586441,59,2,2,1,1,5,210,2,2,2,1
350173,3.2966554115,52,1,2,2,1,5,220,5,2,2,1
126443,1.24154927,33,1,1,1,1,4,30,2,2,2,1
123813,0.5399968919,47,2,1,1,1,5,10,1,0,0,1
438702,3.1369399337,33,2,2,2,1,4,220,5,2,2,2
440762,4.1259329114,58,1,1,1,1,5,10,1,0,0,1
129727,2.4996461846,35,2,2,1,2,4,220,3,0,0,2
338453,1.4411489337,37,2,2,3,1,4,220,3,1,1,2
147832,1.3615355274,56,1,4,1,1,5,10,1,1,1,1
455455,0.5498446059,9,2,1,5,2,1,220,5,2,2,5
271132,1.3294668767,48,2,2,1,1,5,220,4,3,3,2
347399,1.911980465,27,2,1,3,1,4,220,5,5,5,4
338601,0.726424581,21,1,1,1,1,3,220,4,1,1,4
334247,1.1088917203,57,2,4,4,1,5,210,2,1,1,1
356386,2.925867075,13,1,1,5,2,1,220,6,1,1,3
439044,1.215709464,53,2,2,1,1,5,210,2,4,4,2
325892,1.1150879118,70,2,2,4,1,6,210,2,1,1,2
260158,4.7166526804,40,1,2,1,1,4,220,3,1,1,2
436193,0.290032299,34,1,2,1,1,4,220,4,1,1,2
335549,1.4039063614,32,1,2,1,1,4,220,5,2,2,2
449069,1.1464534991,44,1,1,1,1,5,210,2,0,0,1
336187,1.8071557647,64,2,2,4,1,5,30,4,1,1,2
274402,1.0101411,9,1,1,5,2,1,220,4,1,1,4
110375,0.3628022248,56,1,2,1,1,5,220,8,2,2,1
159513,1.9758822557,30,1,2,1,1,4,220,3,2,2,2
353438,1.3685649139,37,1,4,1,1,4,220,3,1,1,1
339868,0.5821968391,7,2,1,5,2,1,220,5,2,2,4
457016,0.2893236073,70,2,2,4,1,6,210,2,1,1,1
264061,1.0481459169,45,2,2,1,1,5,220,4,3,3,2
350181,1.9288358087,34,1,1,1,1,4,10,1,1,1,1
340685,1.0499784851,52,2,2,2,1,5,220,4,1,1,2
244543,0.7393766568,63,2,2,4,1,5,210,2,2,2,1
152304,0.7523381719,48,2,2,2,1,5,210,2,2,2,2
143398,1.9523318801,91,2,2,4,2,6,210,2,1,1,1
245367,0.9242479309,56,2,2,1,1,5,210,2,2,2,2
421497,2.333092455,31,1,1,1,1,4,210,2,2,2,2
457621,0.5378837356,46,2,2,1,1,5,220,3,2,2,2
120858,1.3603958332,29,1,1,1,1,4,10,1,1,1,1
337041,0.2469874883,7,2,1,5,2,1,220,5,2,2,5
281065,4.9813427475,21,2,1,1,1,3,220,3,0,0,3
259825,1.8523342154,43,2,1,1,1,4,210,2,1,1,2
125744,1.3077231547,12,1,1,5,2,1,220,4,2,2,4
323622,1.0690650041,76,2,2,4,2,6,210,2,0,0,2
158462,0.8079328849,16,1,1,3,2,2,220,4,2,2,3
331648,3.1098923085,24,2,1,1,1,4,230,2,2,2,2
285251,1.664889234,53,2,4,1,1,5,10,1,3,3,1
429269,0.8238728644,11,1,1,5,2,1,230,3,1,1,3
122161,0.6350971428,47,1,2,1,1,5,220,4,2,2,1
113433,0.9200164639,72,2,4,4,1,6,10,1,1,1,1
268271,0.7202841627,11,2,1,5,2,1,220,5,2,2,3
336945,0.3872244662,66,1,2,4,1,6,210,2,1,1,2
319571,1.2390944245,27,1,1,1,1,4,10,1,1,1,1
152339,1.5453772747,18,2,1,1,2,3,220,7,2,2,5
425082,2.4637084931,20,2,1,1,1,3,210,2,1,1,2
334951,0.517170518,51,1,1,1,1,5,230,2,2,2,2
110974,1.2282362186,30,1,1,1,1,4,220,3,2,2,3
317513,0.8070492159,48,1,1,1,1,5,210,2,0,0,1
146946,1.4407007137,42,2,1,1,1,4,220,4,1,1,2
258463,0.74962278,79,2,2,4,1,6,210,2,1,1,2
281027,3.8577077296,20,2,2,1,2,3,210,2,1,1,2
286313,1.1114161406,20,2,1,3,1,3,220,3,3,3,3
282453,4.8299941126,25,2,1,1,2,4,210,2,0,0,1
330565,0.5080606456,69,2,1,4,1,6,10,1,1,1,1
245617,0.7126481989,48,1,2,2,1,5,220,6,1,1,1
145059,0.3583443175,17,2,1,1,2,2,220,4,2,2,4
336437,1.0550652219,82,2,3,1,2,6,10,1,0,0,1
429316,0.4203340086,8,1,1,5,2,1,230,3,1,1,3
124581,4.0108733889,62,1,4,1,1,5,30,5,2,2,2
242122,1.9167606661,67,1,2,4,1,6,210,2,1,1,1
340369,2.4886232395,19,2,1,2,2,3,220,4,1,1,3
436672,1.2029592438,19,1,1,1,1,3,220,3,3,3,3
155443,2.3004161282,46,1,2,1,1,5,220,5,2,2,1
133008,1.2907861919,8,2,1,5,2,1,220,3,0,0,3
459758,0.3885499103,57,1,2,1,1,5,220,3,2,2,2
425255,3.6953908252,51,1,2,1,1,5,220,3,1,1,2
267684,0.8875662002,17,1,1,1,2,2,220,4,2,2,4
350362,1.2573796924,63,1,2,4,1,5,210,2,2,2,1
458756,1.8092679901,24,2,1,1,1,4,10,1,1,1,1
355452,0.4831055813,59,1,2,1,1,5,210,2,2,2,1
339592,3.7384697698,26,2,1,1,1,4,30,2,0,0,1
136998,3.4143895184,24,1,1,1,1,4,230,2,2,2,2
346476,2.1636637134,61,2,2,2,1,5,210,2,2,2,1
144519,0.5199901071,52,2,2,1,1,5,220,5,2,2,2
316409,2.0319307665,20,1,1,3,2,3,220,4,1,1,3
277648,4.147757343,61,1,2,2,1,5,210,2,2,2,1
451765,0.5105441513,11,1,1,5,2,1,220,4,1,1,4
458346,2.4018872109,18,1,1,3,2,3,220,3,1,1,3
335009,4.1756225762,53,1,2,1,1,5,220,5,1,1,1
430066,2.3221546178,10,1,1,5,2,1,230,3,1,1,3
253203,0.8464910184,20,1,1,3,2,3,230,3,1,1,3
152157,0.8506583059,55,1,2,1,1,5,220,4,3,3,1
133807,1.2035516491,46,2,2,1,1,5,220,4,0,0,2
444807,1.2750039921,38,2,2,1,1,4,220,3,1,1,2
416032,0.9489778609,65,1,4,4,1,6,10,1,1,1,1
115937,2.6647014141,42,1,1,2,1,4,10,1,0,0,1
326248,1.1152418846,65,1,1,4,1,6,210,2,1,1,1
271199,2.0244879343,69,1,1,4,2,6,10,1,0,0,1
240318,1.0407609347,35,1,1,1,1,4,210,2,2,2,1
274565,0.5396564773,73,1,2,4,1,6,210,2,1,1,1
260483,1.8639474723,78,2,3,4,2,6,10,1,0,0,1
269954,1.542977076,58,2,2,1,1,5,210,2,1,1,2
328387,3.0098211607,43,2,1,1,1,4,10,1,0,0,1
416962,2.0744463717,7,2,1,5,2,1,220,4,0,0,3
136238,0.7243220136,48,2,2,1,1,5,220,4,2,2,2
329951,0.4563655917,55,1,2,1,1,5,220,4,1,1,1
432316,0.6264048051,37,1,1,1,1,4,210,2,2,2,1
437176,0.5660632382,15,1,1,1,2,2,220,5,2,2,5
115827,4.9702038141,25,1,1,3,1,4,30,2,0,0,2
314445,0.5358892962,50,1,2,1,1,5,210,2,1,1,2
279869,2.3371197437,44,2,2,2,1,5,220,4,1,1,2
275084,2.3135797233,27,2,1,2,1,4,10,1,1,1,1
135399,0.6032030837,60,1,2,1,1,5,30,3,2,2,1
262272,1.6978468107,36,2,4,1,1,4,210,2,2,2,1
148443,0.6089508068,79,2,3,1,2,6,230,2,1,1,1
282979,0.5187963513,47,1,2,1,1,5,220,3,2,2,1
288593,0.9997835449,54,1,2,1,1,5,220,3,2,2,1
350835,1.5093306303,43,1,2,1,1,4,220,4,2,2,2
144252,1.1358946623,70,1,3,4,1,6,10,1,1,1,1
126514,0.793138691,10,1,1,5,2,1,220,7,4,4,7
350935,2.3754633258,45,1,1,1,1,5,220,3,1,1,1
429219,0.4751214745,59,1,1,1,1,5,220,3,2,2,1
157996,1.4544875172,55,2,2,1,1,5,220,3,2,2,2
355144,1.4045923046,53,2,3,1,1,5,220,3,3,3,2
118742,2.6424445555,56,1,2,1,1,5,230,2,0,0,1
152032,0.6890632939,30,1,1,1,1,4,10,1,1,1,1
431308,2.0197630747,49,2,1,1,1,5,10,1,0,0,1
111993,2.0956677847,55,2,2,1,2,5,210,2,1,1,2
416302,3.8100269061,59,1,2,1,1,5,210,2,1,1,1
432242,0.8520627529,83,1,2,4,1,6,210,2,1,1,1
133708,3.6826828226,69,2,2,4,2,6,210,2,0,0,2
455513,1.1558707534,33,2,1,1,2,4,230,2,1,1,2
344935,1.1937847026,59,2,4,1,1,5,10,1,0,0,1
328491,2.8853737211,39,1,2,1,1,4,220,5,2,2,2
311249,0.8679082417,31,1,1,2,2,4,220,4,1,1,3
439234,0.2902156826,69,1,2,4,1,6,210,2,2,2,1
348351,1.7003794368,22,2,1,3,2,3,220,5,2,2,3
411588,1.2482710222,21,2,1,1,1,3,220,4,3,3,3
255062,1.3447454397,68,1,2,1,1,6,210,2,2,2,1
418727,1.8177386859,24,2,1,1,2,4,220,4,2,2,3
419085,0.6225658638,71,2,2,4,1,6,210,2,1,1,1
279403,1.1611126044,44,1,2,1,1,5,220,4,2,2,1
277861,1.1258158565,25,1,1,3,1,4,220,3,1,1,3
436051,1.3439835653,35,2,2,1,1,4,220,4,2,2,1
271706,1.2162870244,54,1,2,1,1,5,10,1,0,0,1
354462,3.7127799706,16,2,1,1,2,2,220,4,2,2,3
284041,0.4616207018,72,2,3,4,2,6,10,1,0,0,1
123219,1.063129152,78,2,3,4,1,6,10,1,1,1,1
445389,0.4587288087,11,1,1,5,2,1,220,4,1,1,4
243801,0.4857627768,12,1,1,5,2,1,220,4,0,0,3
242087,2.7015579875,22,1,1,3,2,3,220,6,1,1,3
359572,0.7454855364,46,2,2,1,1,5,220,4,2,2,2
410853,1.2259382534,32,2,1,1,1,4,210,2,1,1,2
288755,1.7277956388,66,2,4,4,1,6,10,1,1,1,1
331648,3.1098923085,24,2,1,1,1,4,230,2,2,2,2
439818,0.7995903579,20,2,1,1,1,3,220,3,1,1,3
458128,0.7163485922,17,1,1,1,2,2,220,4,2,2,3
419323,0.8384691974,56,2,1,1,1,5,210,2,2,2,2
418275,1.348487439,83,2,2,1,1,6,10,1,1,1,1
158091,1.601397135,13,1,1,5,2,1,220,4,2,2,3
425742,2.0546999545,10,2,1,5,2,1,220,4,2,2,4
146186,0.9181375646,9,2,1,5,2,1,220,4,1,1,4
284741,0.4663591402,71,1,4,1,1,6,10,1,1,1,1
326824,1.519312894,42,2,1,1,1,4,230,2,1,1,1
281795,3.6892833629,61,1,2,1,1,5,220,3,1,1,1
442449,1.4435492233,20,1,1,1,1,3,220,3,2,2,3
148765,4.0493635775,51,2,2,1,1,5,220,3,3,3,2
126723,1.6648845616,42,1,2,1,1,4,220,4,1,1,1
242505,1.6743598276,59,1,2,1,1,5,210,2,1,1,2
144297,1.336455584,60,2,4,1,1,5,10,1,2,2,1
255009,0.7417123941,12,2,1,5,2,1,220,5,1,1,5
142252,0.6342518398,77,1,2,4,1,6,210,2,1,1,1
110986,0.9115921062,53,1,2,1,1,5,220,4,1,1,1
280742,2.4512997933,19,1,1,1,1,3,220,4,3,3,4
141233,2.7066736536,20,2,1,1,2,3,220,4,1,1,3
157472,2.7932830847,16,1,1,3,2,2,220,3,2,2,3
132909,0.8889865539,66,2,4,4,1,6,230,2,2,2,1
115845,2.1907921076,47,2,1,1,1,5,10,1,0,0,1
421303,1.4286844209,55,2,4,1,1,5,10,1,1,1,1
328121,2.4277088046,11,2,1,5,2,1,220,4,2,2,4
241778,0.791676529,16,1,1,1,2,2,220,4,1,1,3
112541,1.7509505726,55,2,2,1,2,5,220,4,1,1,2
269712,1.5374069753,26,2,1,1,1,4,230,2,0,0,2
127946,4.9079823148,47,1,2,1,1,5,220,6,2,2,1
119433,1.8016637798,39,1,1,2,1,4,10,1,0,0,1
112267,1.8930816523,56,2,1,1,1,5,210,2,1,1,2
423956,0.6061511334,58,1,4,2,2,5,210,2,1,1,1
432836,1.6092075203,28,1,1,1,1,4,230,2,1,1,2
340353,2.0522745736,54,1,2,1,1,5,220,3,1,1,1
276607,0.2243783754,43,2,2,1,1,4,220,4,2,2,2
336745,0.7663672575,23,1,1,3,1,3,220,5,2,2,3
332262,0.6320914731,91,2,3,4,2,6,30,2,0,0,1
429217,0.5570226214,77,2,2,4,2,6,210,2,1,1,1
246913,4.0530696586,42,2,2,1,1,4,210,2,2,2,2
243559,1.4019233034,48,1,2,1,1,5,210,2,2,2,2
344037,0.5747414047,43,1,1,1,1,4,210,2,2,2,1
438836,1.0643160934,12,2,1,5,2,1,220,4,1,1,4
345038,2.0399492642,62,2,2,1,1,5,220,3,2,2,1
254753,2.7059503629,25,2,1,1,1,4,220,3,2,2,3
314478,1.9017954639,9,2,1,5,2,1,220,4,3,3,4
454875,0.6843129216,8,2,1,5,2,1,220,4,2,2,3
417568,2.6256269633,35,1,1,1,1,4,30,2,2,2,2
412174,1.6609350542,41,1,1,1,2,4,10,1,0,0,1
352688,1.1799744633,55,1,1,1,1,5,220,3,1,1,1
435218,1.1911771991,58,2,2,1,1,5,220,5,4,4,1
242732,2.6804196915,43,2,2,1,1,4,220,4,0,0,2
436466,1.5421823254,50,1,2,1,1,5,220,5,1,1,1
440826,1.4402463138,39,1,2,1,1,4,220,5,1,1,1
154603,1.2508272205,54,2,1,1,1,5,10,1,1,1,1
437728,2.7705788244,56,1,4,1,1,5,230,2,2,2,1
115357,1.3425941395,24,2,1,1,2,4,220,3,1,1,3
127733,1.2595090912,10,1,1,5,2,1,220,5,2,2,3
427715,0.9495359772,57,1,4,1,1,5,10,1,1,1,1
442219,1.5700801075,87,2,3,4,2,6,10,1,0,0,1
135721,1.0279477701,30,2,1,1,1,4,10,1,1,1,1
240055,1.1909399649,70,2,2,4,1,6,210,2,0,0,2
148469,1.5908718682,11,2,1,5,2,1,220,5,1,1,4
150141,0.6120750935,40,1,2,1,1,4,220,5,2,2,1
429537,1.2039058719,38,2,2,1,1,4,220,4,2,2,2
341771,0.7247453494,74,1,2,4,1,6,210,2,2,2,1
115675,1.4686714409,40,1,2,1,1,4,220,4,2,2,1
248347,3.5328532407,66,1,2,4,1,6,210,2,1,1,2
277118,0.6686576917,57,1,2,1,1,5,210,2,2,2,2
125806,1.1073199911,40,2,1,1,1,4,10,1,0,0,1
333386,4.412676985,41,1,1,1,1,4,10,1,1,1,1
130169,4.5671810329,20,2,1,1,1,3,210,2,2,2,2
147687,1.6822082827,33,1,1,1,1,4,220,3,2,2,1
353819,0.5524644797,70,2,2,4,2,6,210,2,2,2,1
289567,1.5972530748,57,1,2,2,2,5,220,5,1,1,1
147106,0.4368352028,11,1,1,5,2,1,220,4,1,1,4
324856,1.3046687464,55,1,1,1,1,5,10,1,2,2,1
435827,1.950107943,44,1,2,1,1,5,220,4,3,3,1
444068,1.2099217693,58,1,1,1,2,5,10,1,0,0,1
120692,0.7712370343,67,1,1,1,1,6,10,1,1,1,1
263405,2.4096184202,58,1,2,1,1,5,210,2,1,1,1
155415,1.176462377,70,1,2,4,1,6,210,2,1,1,1
448839,1.3383314093,53,1,2,1,1,5,220,3,2,2,1
457613,0.918865683,61,1,2,1,1,5,210,2,2,2,1
110689,1.2654711496,77,2,2,4,2,6,210,2,1,1,1
446957,0.4558999227,17,1,1,3,2,2,220,5,1,1,4
431608,0.4450716878,48,2,4,2,1,5,210,2,1,1,1
258762,0.5592562134,59,1,2,1,1,5,10,1,1,1,1
115079,2.1870771036,17,1,1,1,2,2,230,3,1,1,3
110286,1.3709936462,61,2,4,1,1,5,10,1,1,1,1
113567,0.4796882848,20,1,1,2,1,3,220,3,3,3,3
152291,0.8170273017,81,1,2,4,1,6,210,2,1,1,1
263495,5.611436316,18,2,1,3,1,3,220,5,3,3,4
349606,1.2722681922,86,1,2,4,1,6,210,2,1,1,1
425532,1.8393266134,41,2,2,1,1,4,220,4,2,2,2
129525,0.3363984872,30,2,1,1,1,4,210,2,0,0,2
261831,1.613059944,28,2,1,1,1,4,10,1,1,1,1
420834,1.8623564284,47,2,1,1,1,5,210,2,2,2,2
248911,3.93246588,20,1,1,1,2,3,220,3,0,0,3
426585,0.4540489812,80,1,2,4,1,6,210,2,1,1,1
129788,0.6775445394,47,1,1,1,1,5,10,1,0,0,1
114835,1.8238141799,38,1,2,2,2,4,30,6,2,2,2
137378,1.5706072427,40,1,2,1,1,4,30,6,4,4,3
118522,0.63340778,8,1,1,5,2,1,220,5,1,1,3
436398,1.5377681855,61,1,2,1,1,5,10,1,2,2,1
354889,2.6328713852,31,1,1,1,1,4,210,2,0,0,1
284935,3.4634916089,49,2,2,2,2,5,210,2,1,1,2
351256,3.0347613338,41,1,1,1,1,4,10,1,1,1,1
136819,4.8201178321,53,1,2,1,1,5,220,4,1,1,1
321457,2.1357125689,31,2,2,1,1,4,220,5,2,2,2
137154,1.6680756287,47,1,1,1,1,5,220,4,2,2,1
144431,2.5327900093,53,2,1,1,1,5,230,3,1,1,1
448221,2.6443360043,24,2,1,1,1,4,210,2,2,2,2
356948,0.5284390119,59,1,2,1,1,5,210,2,2,2,1
266973,0.6773031271,80,2,2,4,2,6,10,1,0,0,1
314495,1.0613459337,48,1,2,1,1,5,220,4,2,2,1
128362,1.0118309174,81,2,2,4,2,6,210,2,1,1,2
274366,0.5489544252,59,2,1,2,1,5,230,3,3,3,1
279321,0.6548921212,77,2,2,4,1,6,210,2,1,1,1
146643,3.9283119152,26,2,2,1,1,4,30,3,4,4,3
139511,0.5620994453,30,1,1,1,1,4,220,3,2,2,3
331767,0.4559587528,56,1,2,1,1,5,220,3,2,2,1
311821,1.018719176,17,2,1,1,2,2,220,4,2,2,3
136502,1.8072898618,38,2,1,1,1,4,220,4,2,2,2
452463,2.9637302671,59,1,2,1,1,5,210,2,1,1,1
351495,3.1528952473,42,2,2,1,1,4,10,1,0,0,1
318549,2.7791701025,74,1,2,4,1,6,210,2,1,1,1
311024,2.0910043976,71,1,2,4,2,6,210,2,0,0,1
261971,1.0072949516,62,2,2,2,1,5,210,2,1,1,2
414193,1.6846139381,88,2,3,4,2,6,10,1,0,0,1
457963,1.8337506123,47,1,2,1,1,5,210,2,7,5,1
437038,0.9195215867,10,2,1,5,2,1,220,4,2,2,4
430263,0.5703021674,61,1,2,1,1,5,210,2,1,1,2
141459,0.5942746152,61,2,2,1,1,5,220,3,1,1,1
128135,0.4987630996,9,1,1,5,2,1,230,3,1,1,3
457607,0.4730335232,52,2,2,1,1,5,220,4,2,2,2
131251,2.2718390142,51,2,1,1,1,5,210,2,2,2,2
148275,0.5411261785,18,1,1,1,2,3,220,5,1,1,5
344214,0.6162350918,20,2,1,1,1,3,220,4,1,1,3
140836,0.8024565556,71,2,2,4,1,6,210,2,1,1,2
346726,1.9715219916,63,1,2,1,1,5,210,2,2,2,1
138994,0.9957646759,82,2,2,4,2,6,210,2,0,0,2
359402,0.9217498419,60,2,2,1,1,5,210,2,0,0,2
141502,1.0722489535,38,1,2,1,1,4,220,4,2,2,2
451237,1.5497628621,32,1,1,2,1,4,10,1,1,1,1
331219,0.982809309,31,1,1,1,1,4,10,1,0,0,1
123373,0.5003754982,13,2,1,5,2,1,220,5,2,2,5
417112,0.986857511,8,2,1,5,2,1,220,4,1,1,4
415982,1.1513461801,69,2,3,4,1,6,210,2,2,2,2
333063,1.0519822252,73,1,4,4,1,6,10,1,0,0,1
353532,0.71071589,57,2,1,2,1,5,10,1,0,0,1
257626,3.4072751994,27,1,1,1,1,4,210,2,0,0,1
281387,3.0653878825,22,1,1,3,1,3,230,4,2,2,3
318019,3.498881264,41,2,2,2,2,4,220,5,1,1,2
116007,3.2070837764,33,1,4,1,1,4,220,3,2,2,3
425938,1.9326801676,42,1,1,1,1,4,210,2,1,1,1
353408,1.7258481705,68,1,2,4,1,6,210,2,1,1,1
148829,1.0348650556,57,1,1,1,1,5,10,1,1,1,1
339207,0.3136814438,70,2,4,1,1,6,10,1,1,1,1
286854,2.7739216922,18,1,1,3,1,3,220,5,2,2,5
287464,3.5620185979,32,1,1,1,1,4,10,1,0,0,1
316535,0.9382913948,45,2,4,1,1,5,230,3,1,1,1
433949,1.3569142856,57,1,4,1,1,5,10,1,1,1,1
288102,1.7341718728,60,2,2,1,1,5,210,2,2,2,1
438973,4.6998218458,37,2,2,1,1,4,220,3,1,1,1
353592,3.1509067978,28,2,1,1,1,4,210,2,1,1,1
424655,1.3458458401,11,2,1,5,2,1,220,4,1,1,3
133872,3.1290494644,41,1,2,1,1,4,220,3,1,1,1
272906,3.2529908647,19,2,1,1,1,3,230,3,1,1,3
289547,1.2011285473,44,1,2,1,1,5,220,4,0,0,1
121942,1.9027004107,64,2,3,4,1,5,10,1,1,1,1
327497,2.0472230477,75,2,2,4,1,6,210,2,2,2,1
450116,0.65947977,80,1,2,4,1,6,210,2,2,2,1
268372,0.9496416499,40,1,2,1,1,4,220,4,2,2,1
254115,2.088789733,35,1,2,2,2,4,220,4,0,0,1
443815,1.4423147504,70,2,3,4,1,6,10,1,0,0,1
355604,1.1089172968,50,2,2,1,1,5,210,2,2,2,1
444797,0.299654278,76,2,2,4,1,6,210,2,1,1,2
411338,1.1566101566,26,1,1,1,1,4,220,3,3,3,3
288674,1.3892167483,51,2,2,2,1,5,220,4,2,2,2
450083,0.7834539943,84,2,3,4,1,6,10,1,1,1,1
352359,1.3375143712,43,2,2,1,1,4,220,4,2,2,2
127864,1.825804556,47,2,1,1,1,5,10,1,1,1,1
116469,0.598069777,8,2,1,5,2,1,220,5,2,2,4
419849,2.4783923293,51,1,2,1,1,5,220,4,3,3,1
153538,0.9005895924,23,1,1,3,1,3,230,2,1,1,2
434189,3.3613360214,39,2,1,2,2,4,230,2,0,0,2
316286,1.2544038391,12,2,1,5,2,1,220,4,1,1,3
326475,1.1717365796,66,1,2,4,1,6,210,2,1,1,1
158538,1.2498621701,18,1,1,3,2,3,220,7,1,1,4
445074,1.3714370517,49,1,1,1,1,5,210,2,2,2,1
442973,0.6361547116,11,1,1,5,2,1,220,3,1,1,3
270791,1.0604629922,49,2,2,2,1,5,220,4,2,2,2
333832,0.6342948254,49,2,2,1,1,5,220,4,2,2,1
123659,3.7865955337,41,2,3,1,1,4,10,1,1,1,1
418084,0.8047590237,49,2,2,2,2,5,220,3,1,1,2
129313,0.9815785592,35,2,4,1,1,4,30,4,2,2,3
450058,0.578454008,77,1,2,4,1,6,210,2,2,2,1
435827,1.950107943,44,1,2,1,1,5,220,4,3,3,1
287627,0.9342743071,13,2,1,5,2,1,220,5,1,1,4
275263,1.1112980383,81,1,2,4,2,6,10,1,0,0,1
245662,1.140647021,49,1,1,1,1,5,10,1,2,2,1
154294,0.765905975,10,1,1,5,2,1,220,4,2,2,3
138917,1.1824795745,35,2,2,1,1,4,220,5,2,2,1
427956,1.2075755963,73,1,4,4,1,6,10,1,1,1,1
124124,1.2869145379,37,2,2,2,1,4,220,5,1,1,2
346524,3.1655122176,25,2,1,1,1,4,220,3,2,2,3
137012,0.7139580095,24,1,1,3,1,4,220,5,2,2,3
131667,0.8706742879,75,1,2,4,1,6,210,2,1,1,1
148069,0.665853677,78,2,3,4,1,6,10,1,1,1,1
410948,3.2153567365,35,1,1,1,1,4,10,1,1,1,1
335764,0.5564765009,57,2,2,2,1,5,210,2,1,1,2
451407,0.5079809562,68,2,2,1,1,6,210,2,1,1,1
311014,0.8140957433,44,2,2,1,2,5,210,2,1,1,2
438236,3.8258789888,60,2,2,1,1,5,210,2,1,1,2
315107,0.388901132,21,1,1,2,1,3,220,4,4,4,3
415342,3.1821503486,9,1,1,5,2,1,220,4,0,0,3
334249,2.5728025231,82,2,3,4,2,6,10,1,0,0,1
433185,1.0353978978,30,1,1,1,1,4,220,3,2,2,3
411802,2.2937338623,12,2,1,5,2,1,220,3,2,2,3
240885,1.1442179334,10,1,1,5,2,1,220,5,1,1,4
273069,1.3876242357,38,2,1,1,1,4,210,2,1,1,1
443584,1.4160403172,38,1,1,1,1,4,10,1,1,1,1
139803,0.6624207167,31,2,2,2,1,4,220,4,1,1,1
332769,2.0666785051,25,2,1,3,1,4,220,4,3,3,3
129731,0.7117959953,46,1,2,1,1,5,220,5,1,1,1
324047,0.5877225425,89,2,3,4,2,6,10,1,0,0,1
157039,1.8645732445,43,2,2,2,1,4,220,4,2,2,2
141194,1.97054269,36,2,4,1,2,4,230,2,0,0,1
355961,0.6596115193,90,2,3,4,2,6,230,2,1,1,1
145819,0.6755714275,45,1,2,1,1,5,220,5,2,2,1
117147,1.2278322734,67,1,4,4,1,6,10,1,1,1,1
427748,1.201824491,85,2,3,4,2,6,10,1,0,0,1
139119,2.3269696758,55,1,4,1,1,5,10,1,2,2,1
319931,1.3830098193,63,2,2,1,1,5,10,1,1,1,1
250701,2.1904241934,24,2,1,2,2,4,230,2,0,0,2
440447,0.4419999549,51,2,2,1,1,5,220,3,2,2,1
265465,1.8821625775,84,1,2,4,2,6,210,2,0,0,1
113717,0.7391770413,69,1,2,1,1,6,210,2,4,4,1
316482,0.7422496078,20,1,1,1,2,3,220,5,1,1,4
270419,0.9305044983,16,1,1,1,2,2,220,4,1,1,4
345385,1.3623321264,76,1,2,4,1,6,210,2,1,1,1
